pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,data_rel,dist,mono
3,12,10.0,85.0,1,2,2,pareto,
3,13,2.0,93.0,1,1,1,pareto,
3,14,14.0,67.0,1,1,1,beta,0.0
3,15,23.0,67.0,2,2,4,beta,
3,16,2.0,93.0,1,1,1,pareto,1.0
3,17,21.0,56.99999999999999,2,1,3,beta,
3,18,10.0,82.0,1,2,2,beta,1.0
3,19,12.0,73.0,1,2,2,pareto,
3,20,14.0,79.0,2,1,3,beta,
3,21,23.0,67.0,2,2,4,beta,0.0
3,22,6.0,77.0,1,1,1,pareto,1.0
3,23,15.0,67.0,1,2,2,beta,
3,24,52.0,41.0,2,2,4,pareto,0.0
3,25,40.0,56.00000000000001,1,1,0,ac,
3,26,23.0,67.0,2,1,3,pareto,1.0
3,27,12.0,74.0,2,2,4,pareto,
3,28,9.0,81.0,1,1,1,beta,
3,29,12.0,74.0,2,2,4,pareto,1.0
3,30,10.0,82.0,1,2,2,beta,
3,31,10.0,85.0,1,2,2,pareto,1.0
3,32,52.0,41.0,2,2,4,pareto,
3,33,9.0,84.0,2,2,4,beta,
3,34,21.0,56.99999999999999,2,1,3,beta,1.0
3,35,9.0,81.0,1,1,1,beta,1.0
3,36,40.0,44.0,2,1,3,pareto,1.0
3,37,14.0,67.0,1,1,1,beta,1.0
3,38,12.0,74.0,2,2,4,pareto,0.0
3,39,9.0,84.0,2,2,4,beta,0.0
3,40,14.0,67.0,1,1,1,beta,
3,41,9.0,81.0,1,1,1,beta,0.0
3,42,6.0,77.0,1,1,1,pareto,
4,1,8.0,81.0,2,2,4,beta,1.0
4,2,13.0,69.0,1,2,2,pareto,1.0
4,3,50.0,50.0,1,1,0,ac,
4,4,63.0,28.000000000000004,2,2,4,pareto,1.0
4,5,45.0,42.0,1,1,1,beta,
4,6,68.0,28.999999999999996,1,1,1,pareto,1.0
4,7,21.0,65.0,1,1,1,beta,1.0
4,8,0.0,100.0,1,2,2,beta,1.0
4,9,63.0,28.000000000000004,2,2,4,pareto,
4,10,29.0,52.0,2,2,4,beta,
4,11,8.0,81.0,2,2,4,beta,
4,12,9.0,69.0,1,1,1,pareto,0.0
4,13,34.0,56.99999999999999,1,2,2,beta,1.0
4,14,10.0,68.0,2,2,4,pareto,0.0
4,15,13.0,69.0,1,2,2,pareto,
4,16,13.0,85.0,2,1,3,beta,
4,17,15.0,76.0,2,1,3,pareto,1.0
4,18,68.0,28.999999999999996,1,1,1,pareto,
4,19,10.0,68.0,2,2,4,pareto,1.0
4,20,0.0,100.0,1,2,2,beta,
4,21,34.0,56.99999999999999,1,2,2,beta,
4,22,29.0,52.0,2,2,4,beta,1.0
4,23,10.0,69.0,2,1,3,pareto,
4,24,45.0,42.0,1,1,1,beta,1.0
4,25,15.0,76.0,2,1,3,pareto,
4,26,2.0,93.0,1,2,2,pareto,
4,27,21.0,65.0,1,1,1,beta,0.0
4,28,40.0,56.00000000000001,1,1,0,ac,
4,29,9.0,69.0,1,1,1,pareto,
4,30,24.0,54.0,2,1,3,beta,
4,31,24.0,54.0,2,1,3,beta,1.0
4,32,13.0,85.0,2,1,3,beta,1.0
4,33,9.0,69.0,1,1,1,pareto,1.0
4,34,29.0,52.0,2,2,4,beta,0.0
4,35,45.0,42.0,1,1,1,beta,0.0
4,36,10.0,68.0,2,2,4,pareto,
4,37,2.0,93.0,1,2,2,pareto,1.0
4,38,21.0,65.0,1,1,1,beta,
4,39,10.0,69.0,2,1,3,pareto,1.0
4,40,8.0,81.0,2,2,4,beta,0.0
4,41,68.0,28.999999999999996,1,1,1,pareto,0.0
4,42,63.0,28.000000000000004,2,2,4,pareto,0.0
5,1,12.0,80.0,2,2,4,beta,0.0
5,2,16.0,73.0,2,1,3,beta,1.0
5,3,3.0,88.0,1,1,1,pareto,1.0
5,4,5.0,87.0,2,2,4,pareto,0.0
5,5,28.0,63.0,2,2,4,beta,0.0
5,6,6.0,82.0,1,2,2,beta,
5,7,37.0,49.0,1,2,2,beta,1.0
5,8,3.0,88.0,1,1,1,pareto,0.0
5,9,7.0,85.0,1,1,1,beta,0.0
5,10,1.0,98.0,2,1,3,beta,
5,11,4.0,86.0,2,1,3,pareto,
5,12,37.0,49.0,1,2,2,beta,
5,13,4.0,86.0,2,1,3,pareto,1.0
5,14,3.0,88.0,1,1,1,pareto,0.0
5,15,50.0,50.0,1,1,0,ac,
5,16,13.0,72.0,2,2,4,pareto,0.0
5,17,19.0,60.0,1,1,1,beta,0.0
5,18,7.0,85.0,1,1,1,beta,1.0
5,19,1.0,98.0,2,1,3,beta,1.0
5,20,12.0,80.0,2,2,4,beta,1.0
5,21,13.0,72.0,2,2,4,pareto,1.0
5,22,13.0,72.0,2,2,4,pareto,
5,23,19.0,60.0,1,1,1,beta,1.0
5,24,24.0,73.0,1,2,2,pareto,
5,25,28.0,56.00000000000001,2,1,3,pareto,
5,26,3.0,88.0,1,1,1,pareto,
5,27,5.0,87.0,2,2,4,pareto,
5,28,3.0,88.0,1,1,1,pareto,
5,29,24.0,73.0,1,2,2,pareto,1.0
5,30,16.0,73.0,2,1,3,beta,
5,31,6.0,82.0,1,2,2,beta,1.0
5,32,5.0,87.0,2,2,4,pareto,1.0
5,33,6.0,89.0,1,2,2,pareto,1.0
5,34,28.0,63.0,2,2,4,beta,1.0
5,35,3.0,88.0,1,1,1,pareto,1.0
5,36,19.0,60.0,1,1,1,beta,
5,37,7.0,85.0,1,1,1,beta,
5,38,28.0,56.00000000000001,2,1,3,pareto,1.0
5,39,6.0,89.0,1,2,2,pareto,
5,40,40.0,56.00000000000001,1,1,0,ac,
5,41,12.0,80.0,2,2,4,beta,
5,42,28.0,63.0,2,2,4,beta,
6,1,2.0,96.0,2,1,3,pareto,1.0
6,2,23.0,56.00000000000001,2,2,4,pareto,1.0
6,3,15.0,59.0,2,1,3,beta,1.0
6,4,54.0,33.0,1,1,1,pareto,1.0
6,5,6.0,79.0,1,2,2,pareto,
6,6,54.0,33.0,1,1,1,pareto,
6,7,23.0,56.00000000000001,2,2,4,pareto,0.0
6,8,54.0,33.0,1,1,1,pareto,0.0
6,9,23.0,56.00000000000001,2,2,4,pareto,
6,10,16.0,74.0,1,1,1,beta,0.0
6,11,8.0,85.0,2,1,3,beta,
6,12,12.0,74.0,2,2,4,beta,1.0
6,13,18.0,69.0,2,2,4,beta,
6,14,11.0,65.0,1,2,2,pareto,
6,15,1.0,98.0,1,2,2,beta,1.0
6,16,47.0,37.0,2,2,4,pareto,1.0
6,17,12.0,74.0,2,2,4,beta,
6,18,11.0,65.0,1,2,2,pareto,1.0
6,19,1.0,98.0,1,2,2,beta,
6,20,43.0,48.0,2,1,3,pareto,
6,21,50.0,50.0,1,1,0,ac,
6,22,2.0,96.0,2,1,3,pareto,
6,23,43.0,48.0,2,1,3,pareto,1.0
6,24,12.0,74.0,2,2,4,beta,0.0
6,25,16.0,74.0,1,1,1,beta,
6,26,18.0,69.0,2,2,4,beta,0.0
6,27,3.0,93.0,1,1,1,beta,
6,28,16.0,74.0,1,1,1,beta,1.0
6,29,39.0,54.0,1,1,1,pareto,
6,30,3.0,93.0,1,1,1,beta,0.0
6,31,40.0,56.00000000000001,1,1,0,ac,
6,32,27.0,67.0,1,2,2,beta,
6,33,15.0,59.0,2,1,3,beta,
6,34,47.0,37.0,2,2,4,pareto,
6,35,18.0,69.0,2,2,4,beta,1.0
6,36,47.0,37.0,2,2,4,pareto,0.0
6,37,39.0,54.0,1,1,1,pareto,0.0
6,38,6.0,79.0,1,2,2,pareto,1.0
6,39,39.0,54.0,1,1,1,pareto,1.0
6,40,3.0,93.0,1,1,1,beta,1.0
6,41,27.0,67.0,1,2,2,beta,1.0
6,42,8.0,85.0,2,1,3,beta,1.0
7,1,26.0,50.0,1,1,1,beta,
7,2,6.0,91.0,2,2,4,beta,1.0
7,3,8.0,83.0,1,1,1,beta,0.0
7,4,2.0,93.0,2,1,3,pareto,1.0
7,5,11.0,69.0,1,2,2,pareto,1.0
7,6,1.0,95.0,2,2,4,pareto,
7,7,0.0,100.0,1,1,1,pareto,0.0
7,8,18.0,70.0,1,2,2,beta,1.0
7,9,18.0,55.00000000000001,1,2,2,pareto,1.0
7,10,15.0,61.0,2,2,4,pareto,
7,11,26.0,50.0,1,1,1,beta,1.0
7,12,15.0,61.0,2,2,4,pareto,1.0
7,13,8.0,83.0,1,1,1,beta,1.0
7,14,6.0,91.0,2,2,4,beta,0.0
7,15,6.0,91.0,2,2,4,beta,
7,16,12.0,80.0,2,1,3,beta,1.0
7,17,11.0,69.0,1,2,2,pareto,
7,18,61.0,27.0,1,1,1,pareto,
7,19,18.0,70.0,1,2,2,beta,
7,20,50.0,50.0,1,1,0,ac,
7,21,4.0,93.0,2,1,3,beta,
7,22,18.0,55.00000000000001,1,2,2,pareto,
7,23,1.0,95.0,2,2,4,pareto,1.0
7,24,22.0,55.00000000000001,2,2,4,beta,0.0
7,25,4.0,94.0,1,2,2,beta,1.0
7,26,1.0,95.0,2,2,4,pareto,0.0
7,27,61.0,27.0,1,1,1,pareto,0.0
7,28,0.0,100.0,1,1,1,pareto,
7,29,0.0,100.0,1,1,1,pareto,1.0
7,30,15.0,61.0,2,2,4,pareto,0.0
7,31,40.0,56.00000000000001,1,1,0,ac,
7,32,61.0,27.0,1,1,1,pareto,1.0
7,33,26.0,50.0,1,1,1,beta,0.0
7,34,22.0,55.00000000000001,2,2,4,beta,1.0
7,35,2.0,93.0,2,1,3,pareto,
7,36,8.0,83.0,1,1,1,beta,
7,37,20.0,68.0,2,1,3,pareto,1.0
7,38,4.0,94.0,1,2,2,beta,
7,39,20.0,68.0,2,1,3,pareto,
7,40,4.0,93.0,2,1,3,beta,1.0
7,41,22.0,55.00000000000001,2,2,4,beta,
7,42,12.0,80.0,2,1,3,beta,
8,1,0.0,100.0,2,1,3,beta,
8,2,9.0,71.0,2,2,4,pareto,1.0
8,3,27.0,60.0,2,1,3,pareto,1.0
8,4,34.0,45.0,2,1,3,beta,
8,5,11.0,65.0,2,1,3,pareto,1.0
8,6,22.0,52.0,1,2,2,pareto,1.0
8,7,1.0,96.0,1,1,1,pareto,1.0
8,8,6.0,89.0,1,1,1,beta,0.0
8,9,2.0,96.0,1,2,2,beta,1.0
8,10,19.0,74.0,2,2,4,beta,1.0
8,11,1.0,96.0,1,1,1,pareto,0.0
8,12,6.0,89.0,1,1,1,beta,
8,13,3.0,91.0,1,1,1,pareto,
8,14,1.0,96.0,1,2,2,pareto,1.0
8,15,19.0,74.0,2,2,4,beta,0.0
8,16,14.0,69.0,1,1,1,beta,
8,17,17.0,80.0,1,2,2,beta,
8,18,19.0,74.0,2,2,4,beta,
8,19,50.0,50.0,1,1,0,ac,
8,20,1.0,96.0,1,1,1,pareto,
8,21,26.0,45.0,2,2,4,pareto,
8,22,0.0,100.0,2,1,3,beta,1.0
8,23,24.0,69.0,2,2,4,beta,1.0
8,24,1.0,96.0,1,2,2,pareto,
8,25,24.0,69.0,2,2,4,beta,0.0
8,26,24.0,69.0,2,2,4,beta,
8,27,3.0,91.0,1,1,1,pareto,0.0
8,28,17.0,80.0,1,2,2,beta,1.0
8,29,22.0,52.0,1,2,2,pareto,
8,30,9.0,71.0,2,2,4,pareto,0.0
8,31,3.0,91.0,1,1,1,pareto,1.0
8,32,2.0,96.0,1,2,2,beta,
8,33,26.0,45.0,2,2,4,pareto,0.0
8,34,34.0,45.0,2,1,3,beta,1.0
8,35,14.0,69.0,1,1,1,beta,0.0
8,36,26.0,45.0,2,2,4,pareto,1.0
8,37,40.0,56.00000000000001,1,1,0,ac,
8,38,6.0,89.0,1,1,1,beta,1.0
8,39,9.0,71.0,2,2,4,pareto,
8,40,11.0,65.0,2,1,3,pareto,
8,41,14.0,69.0,1,1,1,beta,1.0
8,42,27.0,60.0,2,1,3,pareto,
9,1,6.0,90.0,2,2,4,beta,1.0
9,2,4.0,85.0,2,1,3,pareto,1.0
9,3,28.0,44.0,1,1,1,pareto,
9,4,23.0,63.0,2,2,4,pareto,0.0
9,5,8.0,84.0,1,2,2,beta,1.0
9,6,21.0,53.0,2,2,4,pareto,
9,7,22.0,60.0,1,1,1,beta,1.0
9,8,21.0,53.0,2,2,4,pareto,1.0
9,9,13.0,79.0,2,1,3,beta,
9,10,6.0,90.0,2,2,4,beta,0.0
9,11,22.0,60.0,1,1,1,beta,
9,12,7.0,82.0,2,1,3,beta,1.0
9,13,21.0,70.0,1,2,2,beta,1.0
9,14,13.0,79.0,2,1,3,beta,1.0
9,15,6.0,89.0,1,1,1,beta,0.0
9,16,50.0,50.0,1,1,0,ac,
9,17,1.0,96.0,1,2,2,pareto,1.0
9,18,7.0,82.0,2,1,3,beta,
9,19,28.0,44.0,1,1,1,pareto,1.0
9,20,6.0,89.0,1,1,1,beta,
9,21,15.0,77.0,2,2,4,beta,
9,22,6.0,90.0,2,2,4,beta,
9,23,28.0,44.0,1,1,1,pareto,0.0
9,24,4.0,86.0,1,1,1,pareto,0.0
9,25,23.0,63.0,2,2,4,pareto,
9,26,21.0,70.0,1,2,2,beta,
9,27,15.0,77.0,2,2,4,beta,0.0
9,28,8.0,84.0,1,2,2,beta,
9,29,4.0,86.0,1,1,1,pareto,
9,30,7.0,76.0,2,1,3,pareto,1.0
9,31,25.0,47.0,1,2,2,pareto,
9,32,40.0,56.00000000000001,1,1,0,ac,
9,33,21.0,53.0,2,2,4,pareto,0.0
9,34,1.0,96.0,1,2,2,pareto,
9,35,23.0,63.0,2,2,4,pareto,1.0
9,36,4.0,86.0,1,1,1,pareto,1.0
9,37,7.0,76.0,2,1,3,pareto,
9,38,4.0,85.0,2,1,3,pareto,
9,39,6.0,89.0,1,1,1,beta,1.0
9,40,22.0,60.0,1,1,1,beta,0.0
9,41,15.0,77.0,2,2,4,beta,1.0
9,42,25.0,47.0,1,2,2,pareto,1.0
10,1,34.0,48.0,2,2,4,pareto,0.0
10,2,16.0,70.0,1,1,1,beta,
10,3,34.0,48.0,2,2,4,pareto,
10,4,36.0,47.0,2,1,3,beta,
10,5,5.0,81.0,1,1,1,pareto,
10,6,6.0,82.0,2,1,3,pareto,
10,7,5.0,81.0,2,2,4,beta,0.0
10,8,34.0,48.0,2,2,4,pareto,1.0
10,9,24.0,53.0,1,1,1,pareto,
10,10,5.0,88.0,2,2,4,beta,0.0
10,11,5.0,81.0,2,2,4,beta,
10,12,36.0,47.0,2,1,3,beta,1.0
10,13,10.0,86.0,1,1,1,beta,
10,14,10.0,86.0,1,1,1,beta,0.0
10,15,6.0,82.0,2,1,3,pareto,1.0
10,16,15.0,76.0,1,2,2,beta,1.0
10,17,16.0,75.0,1,2,2,pareto,1.0
10,18,50.0,50.0,1,1,0,ac,
10,19,5.0,81.0,1,1,1,pareto,1.0
10,20,5.0,88.0,2,2,4,beta,
10,21,5.0,81.0,1,1,1,pareto,0.0
10,22,16.0,70.0,1,1,1,beta,0.0
10,23,10.0,86.0,1,1,1,beta,1.0
10,24,34.0,64.0,2,1,3,pareto,1.0
10,25,20.0,56.99999999999999,2,2,4,pareto,
10,26,40.0,56.00000000000001,1,1,0,ac,
10,27,10.0,68.0,1,2,2,pareto,1.0
10,28,5.0,81.0,2,2,4,beta,1.0
10,29,5.0,88.0,2,2,4,beta,1.0
10,30,7.0,86.0,1,2,2,beta,
10,31,10.0,86.0,2,1,3,beta,
10,32,7.0,86.0,1,2,2,beta,1.0
10,33,34.0,64.0,2,1,3,pareto,
10,34,10.0,86.0,2,1,3,beta,1.0
10,35,24.0,53.0,1,1,1,pareto,0.0
10,36,24.0,53.0,1,1,1,pareto,1.0
10,37,16.0,70.0,1,1,1,beta,1.0
10,38,10.0,68.0,1,2,2,pareto,
10,39,16.0,75.0,1,2,2,pareto,
10,40,20.0,56.99999999999999,2,2,4,pareto,1.0
10,41,15.0,76.0,1,2,2,beta,
10,42,20.0,56.99999999999999,2,2,4,pareto,0.0
11,1,27.0,52.0,1,1,1,pareto,0.0
11,2,50.0,50.0,1,1,0,ac,
11,3,6.0,87.0,2,1,3,beta,
11,4,27.0,52.0,1,1,1,pareto,1.0
11,5,15.0,62.0,2,2,4,pareto,0.0
11,6,2.0,93.0,1,1,1,pareto,
11,7,2.0,94.0,2,1,3,pareto,1.0
11,8,43.0,34.0,1,2,2,pareto,
11,9,15.0,80.0,1,2,2,beta,1.0
11,10,11.0,78.0,1,1,1,beta,0.0
11,11,43.0,34.0,1,2,2,pareto,1.0
11,12,11.0,78.0,1,1,1,beta,
11,13,9.0,82.0,2,2,4,beta,
11,14,27.0,52.0,1,1,1,pareto,
11,15,10.0,76.0,1,2,2,pareto,
11,16,2.0,93.0,1,1,1,pareto,1.0
11,17,5.0,88.0,1,1,1,beta,0.0
11,18,9.0,82.0,2,2,4,beta,1.0
11,19,5.0,88.0,1,1,1,beta,1.0
11,20,15.0,80.0,1,2,2,beta,
11,21,2.0,93.0,1,1,1,pareto,0.0
11,22,2.0,94.0,2,1,3,pareto,
11,23,19.0,72.0,2,1,3,beta,1.0
11,24,44.0,37.0,2,2,4,pareto,
11,25,21.0,72.0,1,2,2,beta,1.0
11,26,29.0,56.00000000000001,2,1,3,pareto,
11,27,11.0,78.0,1,1,1,beta,1.0
11,28,9.0,82.0,2,2,4,beta,0.0
11,29,6.0,87.0,2,1,3,beta,1.0
11,30,44.0,37.0,2,2,4,pareto,0.0
11,31,44.0,37.0,2,2,4,pareto,1.0
11,32,40.0,56.00000000000001,1,1,0,ac,
11,33,29.0,56.00000000000001,2,1,3,pareto,1.0
11,34,8.0,88.0,2,2,4,beta,
11,35,5.0,88.0,1,1,1,beta,
11,36,15.0,62.0,2,2,4,pareto,1.0
11,37,19.0,72.0,2,1,3,beta,
11,38,8.0,88.0,2,2,4,beta,1.0
11,39,21.0,72.0,1,2,2,beta,
11,40,8.0,88.0,2,2,4,beta,0.0
11,41,10.0,76.0,1,2,2,pareto,1.0
11,42,15.0,62.0,2,2,4,pareto,
12,1,29.0,59.0,2,1,3,beta,
12,2,18.0,68.0,2,2,4,beta,0.0
12,3,2.0,94.0,2,2,4,pareto,1.0
12,4,1.0,97.0,2,1,3,pareto,
12,5,47.0,42.0,1,1,1,pareto,0.0
12,6,12.0,83.0,1,1,1,beta,0.0
12,7,10.0,69.0,1,2,2,pareto,
12,8,21.0,66.0,2,1,3,beta,
12,9,0.0,100.0,2,2,4,beta,1.0
12,10,19.0,62.0,1,1,1,beta,1.0
12,11,50.0,50.0,1,1,0,ac,
12,12,12.0,83.0,1,1,1,beta,1.0
12,13,8.0,86.0,1,2,2,beta,
12,14,18.0,70.0,1,2,2,beta,
12,15,29.0,59.0,2,1,3,beta,1.0
12,16,1.0,97.0,2,1,3,pareto,1.0
12,17,19.0,62.0,1,1,1,beta,0.0
12,18,11.0,75.0,2,1,3,pareto,1.0
12,19,11.0,75.0,2,1,3,pareto,
12,20,21.0,66.0,2,1,3,beta,1.0
12,21,18.0,68.0,2,2,4,beta,
12,22,22.0,52.0,2,2,4,pareto,0.0
12,23,47.0,42.0,1,1,1,pareto,
12,24,0.0,100.0,2,2,4,beta,
12,25,47.0,42.0,1,1,1,pareto,1.0
12,26,22.0,52.0,2,2,4,pareto,1.0
12,27,10.0,69.0,1,2,2,pareto,1.0
12,28,18.0,65.0,1,2,2,pareto,1.0
12,29,22.0,52.0,2,2,4,pareto,
12,30,0.0,100.0,2,2,4,beta,0.0
12,31,18.0,65.0,1,2,2,pareto,
12,32,12.0,83.0,1,1,1,beta,
12,33,8.0,86.0,1,2,2,beta,1.0
12,34,40.0,56.00000000000001,1,1,0,ac,
12,35,17.0,71.0,1,1,1,pareto,
12,36,17.0,71.0,1,1,1,pareto,0.0
12,37,17.0,71.0,1,1,1,pareto,1.0
12,38,18.0,68.0,2,2,4,beta,1.0
12,39,2.0,94.0,2,2,4,pareto,
12,40,2.0,94.0,2,2,4,pareto,0.0
12,41,19.0,62.0,1,1,1,beta,
12,42,18.0,70.0,1,2,2,beta,1.0
13,1,42.0,42.0,1,1,1,pareto,1.0
13,2,7.0,86.0,1,2,2,beta,1.0
13,3,15.0,71.0,2,1,3,beta,
13,4,19.0,59.0,2,2,4,beta,1.0
13,5,4.0,91.0,1,1,1,beta,1.0
13,6,34.0,42.0,2,1,3,pareto,
13,7,7.0,86.0,1,1,1,beta,0.0
13,8,29.0,52.0,2,2,4,beta,
13,9,8.0,77.0,1,1,1,pareto,1.0
13,10,38.0,36.0,2,2,4,pareto,0.0
13,11,42.0,42.0,1,1,1,pareto,0.0
13,12,14.0,75.0,2,1,3,pareto,1.0
13,13,29.0,52.0,2,2,4,beta,1.0
13,14,19.0,59.0,2,2,4,beta,0.0
13,15,14.0,75.0,2,1,3,pareto,
13,16,4.0,91.0,1,1,1,beta,
13,17,21.0,54.0,2,2,4,pareto,1.0
13,18,24.0,45.0,1,2,2,pareto,
13,19,23.0,74.0,1,2,2,pareto,
13,20,7.0,86.0,1,2,2,beta,
