pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,data_rel,dist,mono
4,33,38.0,41.0,1,2,2,pareto,mono_cut
4,34,50.0,28.999999999999996,2,2,4,pareto,mono_cut
4,35,24.0,71.0,2,1,3,beta,no_cut
4,36,30.0,47.0,1,1,1,pareto,mono_cut
4,37,50.0,43.0,1,1,1,pareto,no_cut
4,38,22.0,73.0,2,2,4,beta,non_mono_cut
4,39,20.0,74.0,1,1,1,beta,no_cut
4,40,62.0,28.000000000000004,2,1,3,pareto,no_cut
4,41,30.0,47.0,1,1,1,pareto,no_cut
4,42,40.0,56.00000000000001,1,1,0,ac,no_cut
5,1,15.0,75.0,2,1,3,beta,mono_cut
5,2,10.0,68.0,2,2,4,pareto,non_mono_cut
5,3,23.0,74.0,2,1,3,beta,no_cut
5,4,23.0,49.0,2,1,3,pareto,mono_cut
5,5,64.0,26.0,1,2,2,pareto,mono_cut
5,6,50.0,50.0,1,1,0,ac,no_cut
5,7,67.0,23.0,1,1,1,pareto,mono_cut
5,8,53.0,28.000000000000004,1,1,1,pareto,non_mono_cut
5,9,23.0,68.0,1,2,2,beta,no_cut
5,10,21.0,73.0,1,1,1,beta,non_mono_cut
5,11,21.0,73.0,1,1,1,beta,no_cut
5,12,23.0,74.0,2,1,3,beta,mono_cut
5,13,27.0,70.0,1,1,1,beta,non_mono_cut
5,14,11.0,83.0,2,2,4,beta,non_mono_cut
5,15,23.0,49.0,2,1,3,pareto,no_cut
5,16,39.0,52.0,2,2,4,pareto,non_mono_cut
5,17,19.0,76.0,1,2,2,beta,mono_cut
5,18,67.0,23.0,1,1,1,pareto,no_cut
5,19,66.0,32.0,1,2,2,pareto,no_cut
5,20,53.0,28.000000000000004,1,1,1,pareto,no_cut
5,21,32.0,44.0,2,1,3,pareto,mono_cut
5,22,27.0,69.0,2,2,4,beta,no_cut
5,23,53.0,28.000000000000004,1,1,1,pareto,mono_cut
5,24,15.0,75.0,2,1,3,beta,no_cut
5,25,10.0,68.0,2,2,4,pareto,no_cut
5,26,27.0,70.0,1,1,1,beta,no_cut
5,27,27.0,70.0,1,1,1,beta,mono_cut
5,28,66.0,32.0,1,2,2,pareto,mono_cut
5,29,39.0,52.0,2,2,4,pareto,mono_cut
5,30,39.0,52.0,2,2,4,pareto,no_cut
5,31,67.0,23.0,1,1,1,pareto,non_mono_cut
5,32,40.0,56.00000000000001,1,1,0,ac,no_cut
5,33,11.0,83.0,2,2,4,beta,mono_cut
5,34,10.0,68.0,2,2,4,pareto,mono_cut
5,35,64.0,26.0,1,2,2,pareto,no_cut
5,36,32.0,44.0,2,1,3,pareto,no_cut
5,37,21.0,73.0,1,1,1,beta,mono_cut
5,38,19.0,76.0,1,2,2,beta,no_cut
5,39,23.0,68.0,1,2,2,beta,mono_cut
5,40,27.0,69.0,2,2,4,beta,mono_cut
5,41,27.0,69.0,2,2,4,beta,non_mono_cut
5,42,11.0,83.0,2,2,4,beta,no_cut
6,1,41.0,55.00000000000001,1,1,1,beta,no_cut
6,2,24.0,71.0,2,2,4,beta,non_mono_cut
6,3,25.0,71.0,2,2,4,beta,no_cut
6,4,51.0,37.0,2,1,3,pareto,mono_cut
6,5,48.0,36.0,2,2,4,pareto,mono_cut
6,6,20.0,78.0,2,1,3,beta,mono_cut
6,7,69.0,25.0,2,2,4,pareto,non_mono_cut
6,8,33.0,51.0,1,1,1,pareto,no_cut
6,9,41.0,55.00000000000001,1,1,1,beta,mono_cut
6,10,45.0,33.0,1,1,1,pareto,non_mono_cut
6,11,33.0,51.0,1,1,1,pareto,mono_cut
6,12,21.0,72.0,1,2,2,beta,no_cut
6,13,22.0,72.0,1,2,2,beta,no_cut
6,14,25.0,71.0,2,2,4,beta,mono_cut
6,15,69.0,25.0,2,2,4,pareto,no_cut
6,16,61.0,28.000000000000004,1,2,2,pareto,mono_cut
6,17,21.0,72.0,1,2,2,beta,mono_cut
6,18,50.0,50.0,1,1,0,ac,no_cut
6,19,21.0,74.0,2,1,3,beta,mono_cut
6,20,25.0,71.0,2,2,4,beta,non_mono_cut
6,21,21.0,72.0,1,1,1,beta,non_mono_cut
6,22,45.0,33.0,1,1,1,pareto,no_cut
6,23,41.0,55.00000000000001,1,1,1,beta,non_mono_cut
6,24,29.0,48.0,2,1,3,pareto,mono_cut
6,25,21.0,72.0,1,1,1,beta,mono_cut
6,26,48.0,36.0,2,2,4,pareto,non_mono_cut
6,27,60.0,30.0,1,2,2,pareto,no_cut
6,28,22.0,72.0,1,2,2,beta,mono_cut
6,29,60.0,30.0,1,2,2,pareto,mono_cut
6,30,40.0,56.00000000000001,1,1,0,ac,no_cut
6,31,21.0,72.0,1,1,1,beta,no_cut
6,32,45.0,33.0,1,1,1,pareto,mono_cut
6,33,48.0,36.0,2,2,4,pareto,no_cut
6,34,24.0,71.0,2,2,4,beta,mono_cut
6,35,69.0,25.0,2,2,4,pareto,mono_cut
6,36,21.0,74.0,2,1,3,beta,no_cut
6,37,20.0,78.0,2,1,3,beta,no_cut
6,38,33.0,51.0,1,1,1,pareto,non_mono_cut
6,39,51.0,37.0,2,1,3,pareto,no_cut
6,40,29.0,48.0,2,1,3,pareto,no_cut
6,41,61.0,28.000000000000004,1,2,2,pareto,no_cut
6,42,24.0,71.0,2,2,4,beta,no_cut
7,1,45.0,33.0,2,1,3,pareto,no_cut
7,2,14.0,60.0,2,2,4,pareto,non_mono_cut
7,3,15.0,82.0,1,1,1,beta,no_cut
7,4,16.0,81.0,1,2,2,beta,mono_cut
7,5,45.0,33.0,2,1,3,pareto,mono_cut
7,6,15.0,82.0,1,1,1,beta,non_mono_cut
7,7,27.0,70.0,2,2,4,beta,non_mono_cut
7,8,27.0,70.0,2,2,4,beta,no_cut
7,9,23.0,72.0,2,1,3,beta,mono_cut
7,10,57.0,28.999999999999996,2,2,4,pareto,no_cut
7,11,18.0,56.00000000000001,1,1,1,pareto,no_cut
7,12,18.0,56.00000000000001,1,1,1,pareto,mono_cut
7,13,14.0,60.0,2,2,4,pareto,no_cut
7,14,28.0,66.0,1,1,1,beta,mono_cut
7,15,17.0,60.0,1,1,1,pareto,mono_cut
7,16,23.0,72.0,2,1,3,beta,no_cut
7,17,50.0,50.0,1,1,0,ac,no_cut
7,18,16.0,81.0,1,2,2,beta,no_cut
7,19,30.0,66.0,2,2,4,beta,mono_cut
7,20,22.0,75.0,1,2,2,beta,mono_cut
7,21,30.0,66.0,2,2,4,beta,no_cut
7,22,18.0,77.0,2,1,3,beta,no_cut
7,23,29.0,44.0,1,2,2,pareto,mono_cut
7,24,26.0,45.0,2,1,3,pareto,no_cut
7,25,27.0,70.0,2,2,4,beta,mono_cut
7,26,28.0,66.0,1,1,1,beta,no_cut
7,27,53.0,28.999999999999996,1,2,2,pareto,no_cut
7,28,30.0,66.0,2,2,4,beta,non_mono_cut
7,29,28.0,66.0,1,1,1,beta,non_mono_cut
7,30,40.0,56.00000000000001,1,1,0,ac,no_cut
7,31,26.0,45.0,2,1,3,pareto,mono_cut
7,32,18.0,77.0,2,1,3,beta,mono_cut
7,33,22.0,75.0,1,2,2,beta,no_cut
7,34,57.0,28.999999999999996,2,2,4,pareto,mono_cut
7,35,53.0,28.999999999999996,1,2,2,pareto,mono_cut
7,36,14.0,60.0,2,2,4,pareto,mono_cut
7,37,57.0,28.999999999999996,2,2,4,pareto,non_mono_cut
7,38,17.0,60.0,1,1,1,pareto,no_cut
7,39,29.0,44.0,1,2,2,pareto,no_cut
7,40,18.0,56.00000000000001,1,1,1,pareto,non_mono_cut
7,41,17.0,60.0,1,1,1,pareto,non_mono_cut
7,42,15.0,82.0,1,1,1,beta,mono_cut
8,1,33.0,41.0,1,2,2,pareto,no_cut
8,2,19.0,56.99999999999999,2,1,3,pareto,no_cut
8,3,33.0,41.0,1,2,2,pareto,mono_cut
8,4,32.0,61.0,1,2,2,beta,no_cut
8,5,23.0,71.0,2,2,4,beta,no_cut
8,6,62.0,24.0,2,2,4,pareto,non_mono_cut
8,7,19.0,77.0,2,2,4,beta,non_mono_cut
8,8,73.0,22.0,1,1,1,pareto,mono_cut
8,9,62.0,24.0,2,2,4,pareto,no_cut
8,10,25.0,72.0,1,1,1,beta,no_cut
8,11,23.0,61.0,1,2,2,pareto,mono_cut
8,12,19.0,77.0,2,2,4,beta,mono_cut
8,13,19.0,77.0,2,2,4,beta,no_cut
8,14,32.0,61.0,1,2,2,beta,mono_cut
8,15,23.0,71.0,2,2,4,beta,mono_cut
8,16,23.0,61.0,1,2,2,pareto,no_cut
8,17,50.0,50.0,1,1,0,ac,no_cut
8,18,21.0,52.0,1,1,1,pareto,mono_cut
8,19,21.0,52.0,1,1,1,pareto,non_mono_cut
8,20,31.0,44.0,2,1,3,pareto,mono_cut
8,21,54.0,41.0,2,2,4,pareto,mono_cut
8,22,26.0,64.0,1,1,1,beta,non_mono_cut
8,23,26.0,64.0,1,1,1,beta,no_cut
8,24,25.0,72.0,1,1,1,beta,mono_cut
8,25,23.0,71.0,2,2,4,beta,non_mono_cut
8,26,26.0,64.0,1,1,1,beta,mono_cut
8,27,19.0,56.99999999999999,2,1,3,pareto,mono_cut
8,28,23.0,70.0,2,1,3,beta,no_cut
8,29,27.0,66.0,1,2,2,beta,no_cut
8,30,23.0,70.0,2,1,3,beta,mono_cut
8,31,62.0,24.0,2,2,4,pareto,mono_cut
8,32,54.0,41.0,2,2,4,pareto,no_cut
8,33,27.0,66.0,1,2,2,beta,mono_cut
8,34,73.0,22.0,1,1,1,pareto,non_mono_cut
8,35,73.0,22.0,1,1,1,pareto,no_cut
8,36,21.0,52.0,1,1,1,pareto,no_cut
8,37,31.0,44.0,2,1,3,pareto,no_cut
8,38,40.0,56.00000000000001,1,1,0,ac,no_cut
8,39,25.0,72.0,1,1,1,beta,non_mono_cut
8,40,54.0,41.0,2,2,4,pareto,non_mono_cut
8,41,24.0,61.0,2,1,3,beta,no_cut
8,42,24.0,61.0,2,1,3,beta,mono_cut
9,1,16.0,80.0,2,2,4,beta,mono_cut
9,2,16.0,80.0,2,2,4,beta,non_mono_cut
9,3,65.0,31.0,1,1,1,pareto,mono_cut
9,4,25.0,71.0,2,2,4,beta,mono_cut
9,5,30.0,44.0,2,2,4,pareto,mono_cut
9,6,22.0,49.0,2,1,3,pareto,no_cut
9,7,27.0,68.0,1,1,1,beta,no_cut
9,8,30.0,44.0,2,2,4,pareto,no_cut
9,9,27.0,68.0,1,1,1,beta,non_mono_cut
9,10,35.0,61.0,2,1,3,beta,no_cut
9,11,64.0,28.999999999999996,1,1,1,pareto,non_mono_cut
9,12,35.0,61.0,2,1,3,beta,mono_cut
9,13,30.0,44.0,2,2,4,pareto,non_mono_cut
9,14,50.0,50.0,1,1,0,ac,no_cut
9,15,18.0,75.0,1,2,2,beta,mono_cut
9,16,69.0,26.0,2,2,4,pareto,mono_cut
9,17,69.0,26.0,2,2,4,pareto,non_mono_cut
9,18,25.0,71.0,2,2,4,beta,no_cut
9,19,65.0,31.0,1,1,1,pareto,no_cut
9,20,17.0,81.0,1,1,1,beta,mono_cut
9,21,22.0,49.0,2,1,3,pareto,mono_cut
9,22,25.0,71.0,2,2,4,beta,non_mono_cut
9,23,17.0,81.0,1,1,1,beta,no_cut
9,24,65.0,31.0,1,1,1,pareto,non_mono_cut
9,25,27.0,68.0,1,1,1,beta,mono_cut
9,26,17.0,81.0,1,1,1,beta,non_mono_cut
9,27,64.0,28.999999999999996,1,1,1,pareto,mono_cut
9,28,20.0,78.0,2,1,3,beta,mono_cut
9,29,19.0,76.0,1,2,2,beta,mono_cut
9,30,16.0,80.0,2,2,4,beta,no_cut
9,31,17.0,61.0,1,2,2,pareto,no_cut
9,32,55.0,39.0,1,2,2,pareto,no_cut
9,33,18.0,75.0,1,2,2,beta,no_cut
9,34,17.0,61.0,1,2,2,pareto,mono_cut
9,35,73.0,22.0,2,1,3,pareto,mono_cut
9,36,19.0,76.0,1,2,2,beta,no_cut
9,37,64.0,28.999999999999996,1,1,1,pareto,no_cut
9,38,69.0,26.0,2,2,4,pareto,no_cut
9,39,73.0,22.0,2,1,3,pareto,no_cut
9,40,55.0,39.0,1,2,2,pareto,mono_cut
9,41,20.0,78.0,2,1,3,beta,no_cut
9,42,40.0,56.00000000000001,1,1,0,ac,no_cut
10,1,43.0,36.0,2,2,4,pareto,non_mono_cut
10,2,23.0,56.99999999999999,2,1,3,pareto,mono_cut
10,3,17.0,77.0,1,1,1,beta,non_mono_cut
10,4,23.0,56.99999999999999,2,1,3,pareto,no_cut
10,5,34.0,38.0,1,1,1,pareto,mono_cut
10,6,17.0,78.0,2,2,4,beta,non_mono_cut
10,7,30.0,42.0,1,2,2,pareto,no_cut
10,8,27.0,69.0,2,1,3,beta,no_cut
10,9,18.0,79.0,2,1,3,beta,no_cut
10,10,49.0,41.0,1,2,2,pareto,mono_cut
10,11,36.0,37.0,1,1,1,pareto,no_cut
10,12,11.0,77.0,2,2,4,pareto,non_mono_cut
10,13,49.0,41.0,1,2,2,pareto,no_cut
10,14,15.0,80.0,1,1,1,beta,mono_cut
10,15,50.0,50.0,1,1,0,ac,no_cut
10,16,15.0,80.0,1,1,1,beta,no_cut
10,17,17.0,78.0,2,2,4,beta,no_cut
10,18,36.0,37.0,1,1,1,pareto,mono_cut
10,19,35.0,44.0,2,1,3,pareto,no_cut
10,20,35.0,44.0,2,1,3,pareto,mono_cut
10,21,17.0,77.0,1,1,1,beta,mono_cut
10,22,36.0,37.0,1,1,1,pareto,non_mono_cut
10,23,15.0,80.0,1,1,1,beta,non_mono_cut
10,24,34.0,38.0,1,1,1,pareto,non_mono_cut
10,25,20.0,76.0,2,2,4,beta,no_cut
10,26,19.0,72.0,1,2,2,beta,mono_cut
10,27,43.0,36.0,2,2,4,pareto,mono_cut
10,28,11.0,77.0,2,2,4,pareto,mono_cut
10,29,24.0,73.0,1,2,2,beta,no_cut
10,30,27.0,69.0,2,1,3,beta,mono_cut
10,31,20.0,76.0,2,2,4,beta,non_mono_cut
10,32,40.0,56.00000000000001,1,1,0,ac,no_cut
10,33,17.0,77.0,1,1,1,beta,no_cut
10,34,18.0,79.0,2,1,3,beta,mono_cut
10,35,20.0,76.0,2,2,4,beta,mono_cut
10,36,24.0,73.0,1,2,2,beta,mono_cut
10,37,11.0,77.0,2,2,4,pareto,no_cut
10,38,30.0,42.0,1,2,2,pareto,mono_cut
10,39,43.0,36.0,2,2,4,pareto,no_cut
10,40,34.0,38.0,1,1,1,pareto,no_cut
10,41,17.0,78.0,2,2,4,beta,mono_cut
10,42,19.0,72.0,1,2,2,beta,no_cut
11,1,23.0,49.0,2,2,4,pareto,no_cut
11,2,56.0,28.000000000000004,1,1,1,pareto,mono_cut
11,3,67.0,26.0,2,2,4,pareto,mono_cut
11,4,50.0,50.0,1,1,0,ac,no_cut
11,5,27.0,50.0,1,2,2,pareto,no_cut
11,6,19.0,77.0,1,2,2,beta,no_cut
11,7,22.0,74.0,2,1,3,beta,no_cut
11,8,12.0,86.0,2,2,4,beta,non_mono_cut
11,9,17.0,77.0,1,2,2,beta,mono_cut
11,10,22.0,72.0,1,1,1,beta,non_mono_cut
11,11,27.0,50.0,1,2,2,pareto,mono_cut
11,12,17.0,79.0,2,2,4,beta,non_mono_cut
11,13,67.0,26.0,2,2,4,pareto,no_cut
11,14,17.0,80.0,2,1,3,beta,no_cut
11,15,22.0,72.0,1,1,1,beta,mono_cut
11,16,22.0,72.0,1,1,1,beta,no_cut
11,17,49.0,34.0,1,1,1,pareto,no_cut
11,18,22.0,74.0,2,1,3,beta,mono_cut
11,19,35.0,53.0,1,2,2,pareto,no_cut
11,20,17.0,79.0,2,2,4,beta,mono_cut
11,21,35.0,53.0,1,2,2,pareto,mono_cut
11,22,17.0,79.0,2,2,4,beta,no_cut
11,23,56.0,28.000000000000004,1,1,1,pareto,no_cut
11,24,67.0,26.0,2,2,4,pareto,non_mono_cut
11,25,63.0,24.0,2,1,3,pareto,mono_cut
11,26,49.0,34.0,1,1,1,pareto,non_mono_cut
11,27,22.0,74.0,1,1,1,beta,mono_cut
11,28,17.0,80.0,2,1,3,beta,mono_cut
11,29,17.0,77.0,1,2,2,beta,no_cut
11,30,40.0,56.00000000000001,1,1,0,ac,no_cut
11,31,53.0,39.0,2,1,3,pareto,mono_cut
11,32,53.0,39.0,2,1,3,pareto,no_cut
11,33,12.0,86.0,2,2,4,beta,mono_cut
11,34,12.0,86.0,2,2,4,beta,no_cut
11,35,22.0,74.0,1,1,1,beta,no_cut
11,36,22.0,74.0,1,1,1,beta,non_mono_cut
11,37,23.0,49.0,2,2,4,pareto,non_mono_cut
