pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,data_rel,dist,mono
2,10,32.0,38.0,1,1,1,pareto,no_cut
2,11,36.0,47.0,1,1,1,pareto,mono_cut
2,12,45.0,38.0,2,2,4,beta,non_mono_cut
2,13,32.0,38.0,1,1,1,pareto,non_mono_cut
2,14,32.0,38.0,1,1,1,pareto,mono_cut
2,15,20.0,62.0,2,1,3,pareto,mono_cut
2,16,26.0,56.99999999999999,1,2,2,beta,no_cut
2,17,21.0,73.0,2,1,3,beta,mono_cut
2,18,9.0,84.0,1,2,2,beta,no_cut
2,19,1.0,96.0,2,2,4,pareto,no_cut
2,20,21.0,71.0,2,2,4,beta,no_cut
2,21,71.0,28.000000000000004,2,2,4,pareto,mono_cut
2,22,27.0,48.0,1,2,2,pareto,no_cut
2,23,45.0,38.0,2,2,4,beta,mono_cut
2,24,9.0,84.0,1,2,2,beta,mono_cut
2,25,21.0,71.0,2,2,4,beta,non_mono_cut
2,26,20.0,62.0,2,1,3,pareto,no_cut
2,27,40.0,56.00000000000001,1,1,0,ac,no_cut
2,28,71.0,28.000000000000004,2,2,4,pareto,no_cut
2,29,36.0,53.0,2,1,3,beta,mono_cut
2,30,26.0,56.99999999999999,1,2,2,beta,mono_cut
2,31,40.0,46.0,1,1,1,beta,mono_cut
2,32,36.0,47.0,1,1,1,pareto,no_cut
2,33,1.0,96.0,2,2,4,pareto,non_mono_cut
2,34,10.0,68.0,1,2,2,pareto,mono_cut
2,35,71.0,28.000000000000004,2,2,4,pareto,non_mono_cut
2,36,36.0,47.0,1,1,1,pareto,non_mono_cut
2,37,6.0,88.0,2,1,3,pareto,no_cut
2,38,21.0,73.0,2,1,3,beta,no_cut
2,39,1.0,96.0,2,2,4,pareto,mono_cut
2,40,36.0,53.0,2,1,3,beta,no_cut
2,41,9.0,82.0,1,1,1,beta,mono_cut
2,42,27.0,48.0,1,2,2,pareto,mono_cut
3,1,34.0,47.0,2,1,3,beta,no_cut
3,2,34.0,47.0,2,1,3,beta,mono_cut
3,3,14.0,60.0,1,2,2,pareto,no_cut
3,4,26.0,56.99999999999999,2,1,3,pareto,no_cut
3,5,21.0,66.0,1,1,1,pareto,non_mono_cut
3,6,1.0,95.0,2,2,4,pareto,non_mono_cut
3,7,21.0,71.0,2,2,4,beta,no_cut
3,8,4.0,89.0,2,2,4,pareto,mono_cut
3,9,14.0,60.0,1,2,2,pareto,mono_cut
3,10,11.0,76.0,1,2,2,beta,mono_cut
3,11,39.0,37.0,2,1,3,pareto,no_cut
3,12,3.0,87.0,1,2,2,pareto,no_cut
3,13,9.0,88.0,1,1,1,beta,no_cut
3,14,14.0,75.0,1,1,1,beta,mono_cut
3,15,50.0,50.0,1,1,0,ac,no_cut
3,16,4.0,89.0,2,2,4,pareto,non_mono_cut
3,17,21.0,66.0,1,1,1,pareto,mono_cut
3,18,26.0,56.99999999999999,2,1,3,pareto,mono_cut
3,19,26.0,65.0,2,1,3,beta,mono_cut
3,20,21.0,71.0,2,2,4,beta,mono_cut
3,21,14.0,75.0,1,1,1,beta,no_cut
3,22,9.0,88.0,1,1,1,beta,mono_cut
3,23,3.0,87.0,1,2,2,pareto,mono_cut
3,24,39.0,37.0,2,1,3,pareto,mono_cut
3,25,10.0,84.0,1,2,2,beta,mono_cut
3,26,1.0,95.0,2,2,4,pareto,mono_cut
3,27,40.0,56.00000000000001,1,1,0,ac,no_cut
3,28,11.0,75.0,1,1,1,pareto,non_mono_cut
3,29,4.0,89.0,2,2,4,pareto,no_cut
3,30,16.0,72.0,2,2,4,beta,mono_cut
3,31,14.0,75.0,1,1,1,beta,non_mono_cut
3,32,21.0,66.0,1,1,1,pareto,no_cut
3,33,10.0,84.0,1,2,2,beta,no_cut
3,34,9.0,88.0,1,1,1,beta,non_mono_cut
3,35,11.0,75.0,1,1,1,pareto,mono_cut
3,36,16.0,72.0,2,2,4,beta,no_cut
3,37,11.0,75.0,1,1,1,pareto,no_cut
3,38,21.0,71.0,2,2,4,beta,non_mono_cut
3,39,11.0,76.0,1,2,2,beta,no_cut
3,40,16.0,72.0,2,2,4,beta,non_mono_cut
3,41,26.0,65.0,2,1,3,beta,no_cut
3,42,1.0,95.0,2,2,4,pareto,no_cut
4,1,7.0,87.0,1,2,2,pareto,no_cut
4,2,15.0,61.0,1,1,1,pareto,mono_cut
4,3,7.0,77.0,2,1,3,pareto,no_cut
4,4,28.0,43.0,2,2,4,pareto,non_mono_cut
4,5,50.0,50.0,1,1,0,ac,no_cut
4,6,7.0,86.0,2,2,4,beta,non_mono_cut
4,7,11.0,73.0,1,1,1,pareto,non_mono_cut
4,8,28.0,43.0,2,2,4,pareto,mono_cut
4,9,15.0,78.0,2,1,3,beta,no_cut
4,10,15.0,61.0,1,1,1,pareto,non_mono_cut
4,11,17.0,56.00000000000001,1,1,1,beta,mono_cut
4,12,17.0,56.00000000000001,1,1,1,beta,no_cut
4,13,28.0,51.0,2,2,4,pareto,mono_cut
4,14,2.0,96.0,1,1,1,beta,no_cut
4,15,7.0,86.0,2,2,4,beta,no_cut
4,16,28.0,51.0,2,2,4,pareto,no_cut
4,17,28.0,43.0,2,2,4,pareto,no_cut
4,18,36.0,39.0,1,2,2,pareto,no_cut
4,19,36.0,39.0,1,2,2,pareto,mono_cut
4,20,10.0,78.0,2,1,3,beta,mono_cut
4,21,6.0,88.0,1,2,2,beta,mono_cut
4,22,6.0,88.0,1,2,2,beta,no_cut
4,23,2.0,96.0,1,1,1,beta,mono_cut
4,24,20.0,66.0,1,2,2,beta,mono_cut
4,25,12.0,82.0,2,2,4,beta,non_mono_cut
4,26,12.0,82.0,2,2,4,beta,no_cut
4,27,11.0,73.0,1,1,1,pareto,mono_cut
4,28,28.0,51.0,2,2,4,pareto,non_mono_cut
4,29,15.0,78.0,2,1,3,beta,mono_cut
4,30,18.0,77.0,2,1,3,pareto,no_cut
4,31,7.0,86.0,2,2,4,beta,mono_cut
4,32,7.0,87.0,1,2,2,pareto,mono_cut
4,33,7.0,77.0,2,1,3,pareto,mono_cut
4,34,10.0,78.0,2,1,3,beta,no_cut
4,35,17.0,56.00000000000001,1,1,1,beta,non_mono_cut
4,36,40.0,56.00000000000001,1,1,0,ac,no_cut
4,37,15.0,61.0,1,1,1,pareto,no_cut
4,38,2.0,96.0,1,1,1,beta,non_mono_cut
4,39,20.0,66.0,1,2,2,beta,no_cut
4,40,18.0,77.0,2,1,3,pareto,mono_cut
4,41,12.0,82.0,2,2,4,beta,mono_cut
4,42,11.0,73.0,1,1,1,pareto,no_cut
5,1,39.0,36.0,1,1,1,pareto,no_cut
5,2,11.0,65.0,1,1,1,pareto,non_mono_cut
5,3,9.0,78.0,1,1,1,beta,mono_cut
5,4,9.0,80.0,1,1,1,beta,no_cut
5,5,9.0,84.0,2,1,3,beta,mono_cut
5,6,9.0,84.0,2,1,3,beta,no_cut
5,7,39.0,36.0,1,1,1,pareto,non_mono_cut
5,8,49.0,44.0,2,1,3,pareto,mono_cut
5,9,4.0,85.0,2,1,3,pareto,no_cut
5,10,1.0,95.0,2,2,4,pareto,non_mono_cut
5,11,28.0,62.0,2,2,4,beta,non_mono_cut
5,12,19.0,68.0,1,2,2,beta,no_cut
5,13,6.0,83.0,2,2,4,pareto,no_cut
5,14,49.0,44.0,2,1,3,pareto,no_cut
5,15,39.0,36.0,1,1,1,pareto,mono_cut
5,16,9.0,80.0,1,1,1,beta,non_mono_cut
5,17,28.0,62.0,2,2,4,beta,no_cut
5,18,11.0,78.0,2,2,4,beta,non_mono_cut
5,19,6.0,83.0,2,2,4,pareto,mono_cut
5,20,50.0,50.0,1,1,0,ac,no_cut
5,21,1.0,95.0,2,2,4,pareto,mono_cut
5,22,11.0,78.0,2,2,4,beta,mono_cut
5,23,1.0,98.0,1,2,2,pareto,no_cut
5,24,11.0,65.0,1,1,1,pareto,mono_cut
5,25,32.0,43.0,1,2,2,pareto,mono_cut
5,26,11.0,65.0,1,1,1,pareto,no_cut
5,27,11.0,78.0,2,2,4,beta,no_cut
5,28,32.0,43.0,1,2,2,pareto,no_cut
5,29,19.0,68.0,1,2,2,beta,mono_cut
5,30,9.0,78.0,1,1,1,beta,no_cut
5,31,1.0,95.0,2,2,4,pareto,no_cut
5,32,9.0,78.0,1,1,1,beta,non_mono_cut
5,33,28.0,62.0,2,2,4,beta,mono_cut
5,34,21.0,42.0,1,2,2,beta,mono_cut
5,35,1.0,98.0,1,2,2,pareto,mono_cut
5,36,21.0,42.0,1,2,2,beta,no_cut
5,37,7.0,84.0,2,1,3,beta,no_cut
5,38,4.0,85.0,2,1,3,pareto,mono_cut
5,39,9.0,80.0,1,1,1,beta,mono_cut
5,40,6.0,83.0,2,2,4,pareto,non_mono_cut
5,41,40.0,56.00000000000001,1,1,0,ac,no_cut
5,42,7.0,84.0,2,1,3,beta,mono_cut
6,1,12.0,82.0,2,2,4,beta,mono_cut
6,2,25.0,46.0,1,1,1,pareto,no_cut
6,3,34.0,51.0,1,1,1,beta,mono_cut
6,4,8.0,79.0,2,2,4,pareto,no_cut
6,5,34.0,51.0,1,1,1,beta,non_mono_cut
6,6,7.0,75.0,1,2,2,pareto,mono_cut
6,7,24.0,55.00000000000001,2,2,4,pareto,no_cut
6,8,50.0,50.0,1,1,0,ac,no_cut
6,9,14.0,60.0,1,1,1,pareto,no_cut
6,10,7.0,75.0,1,2,2,pareto,no_cut
6,11,24.0,55.00000000000001,2,2,4,pareto,mono_cut
6,12,7.0,88.0,1,2,2,beta,mono_cut
6,13,12.0,82.0,2,2,4,beta,no_cut
6,14,43.0,41.0,2,1,3,beta,mono_cut
6,15,8.0,79.0,2,2,4,pareto,mono_cut
6,16,13.0,76.0,1,1,1,beta,non_mono_cut
6,17,25.0,46.0,1,1,1,pareto,non_mono_cut
6,18,12.0,76.0,2,1,3,beta,mono_cut
6,19,18.0,65.0,2,2,4,beta,no_cut
6,20,4.0,93.0,1,2,2,beta,no_cut
6,21,24.0,55.00000000000001,2,2,4,pareto,non_mono_cut
6,22,15.0,57.99999999999999,1,2,2,pareto,mono_cut
6,23,18.0,65.0,2,2,4,beta,non_mono_cut
6,24,13.0,76.0,1,1,1,beta,no_cut
6,25,4.0,85.0,2,1,3,pareto,no_cut
6,26,13.0,76.0,1,1,1,beta,mono_cut
6,27,18.0,65.0,2,2,4,beta,mono_cut
6,28,12.0,82.0,2,2,4,beta,non_mono_cut
6,29,14.0,60.0,1,1,1,pareto,non_mono_cut
6,30,34.0,51.0,1,1,1,beta,no_cut
6,31,43.0,41.0,2,1,3,beta,no_cut
6,32,25.0,46.0,1,1,1,pareto,mono_cut
6,33,8.0,79.0,2,2,4,pareto,non_mono_cut
6,34,4.0,85.0,2,1,3,pareto,mono_cut
6,35,12.0,76.0,2,1,3,beta,no_cut
6,36,14.0,60.0,1,1,1,pareto,mono_cut
6,37,65.0,28.999999999999996,2,1,3,pareto,mono_cut
6,38,40.0,56.00000000000001,1,1,0,ac,no_cut
6,39,7.0,88.0,1,2,2,beta,no_cut
6,40,65.0,28.999999999999996,2,1,3,pareto,no_cut
6,41,4.0,93.0,1,2,2,beta,mono_cut
6,42,15.0,57.99999999999999,1,2,2,pareto,no_cut
7,1,24.0,62.0,1,2,2,beta,mono_cut
7,2,19.0,56.00000000000001,1,2,2,pareto,mono_cut
7,3,47.0,40.0,2,2,4,pareto,mono_cut
7,4,24.0,62.0,1,2,2,beta,no_cut
7,5,12.0,64.0,2,1,3,beta,no_cut
7,6,52.0,32.0,2,2,4,pareto,no_cut
7,7,19.0,74.0,1,1,1,beta,non_mono_cut
7,8,8.0,73.0,2,1,3,pareto,no_cut
7,9,18.0,69.0,2,1,3,beta,mono_cut
7,10,11.0,69.0,2,1,3,pareto,mono_cut
7,11,56.0,32.0,1,1,1,pareto,no_cut
7,12,50.0,50.0,1,1,0,ac,no_cut
7,13,25.0,68.0,1,1,1,beta,no_cut
7,14,47.0,40.0,2,2,4,pareto,no_cut
7,15,52.0,32.0,2,2,4,pareto,mono_cut
7,16,19.0,56.00000000000001,1,2,2,pareto,no_cut
7,17,35.0,46.0,1,2,2,pareto,mono_cut
7,18,18.0,69.0,2,1,3,beta,no_cut
7,19,11.0,69.0,2,1,3,pareto,no_cut
7,20,52.0,32.0,2,2,4,pareto,non_mono_cut
7,21,19.0,74.0,1,1,1,beta,mono_cut
7,22,15.0,69.0,2,2,4,beta,non_mono_cut
7,23,7.0,82.0,1,1,1,pareto,no_cut
7,24,19.0,74.0,1,1,1,beta,no_cut
7,25,7.0,82.0,1,1,1,pareto,non_mono_cut
7,26,12.0,64.0,2,1,3,beta,mono_cut
7,27,15.0,69.0,2,2,4,beta,mono_cut
7,28,7.0,82.0,1,1,1,pareto,mono_cut
7,29,15.0,69.0,2,2,4,beta,no_cut
7,30,47.0,40.0,2,2,4,pareto,non_mono_cut
7,31,3.0,93.0,2,2,4,beta,no_cut
7,32,3.0,93.0,2,2,4,beta,mono_cut
7,33,25.0,68.0,1,1,1,beta,non_mono_cut
7,34,25.0,68.0,1,1,1,beta,mono_cut
7,35,35.0,46.0,1,2,2,pareto,no_cut
7,36,6.0,89.0,1,2,2,beta,no_cut
7,37,3.0,93.0,2,2,4,beta,non_mono_cut
7,38,56.0,32.0,1,1,1,pareto,mono_cut
7,39,6.0,89.0,1,2,2,beta,mono_cut
7,40,8.0,73.0,2,1,3,pareto,mono_cut
7,41,56.0,32.0,1,1,1,pareto,non_mono_cut
7,42,40.0,56.00000000000001,1,1,0,ac,no_cut
8,1,15.0,75.0,1,1,1,beta,mono_cut
8,2,2.0,96.0,2,2,4,pareto,mono_cut
8,3,2.0,96.0,2,2,4,pareto,no_cut
8,4,2.0,96.0,2,2,4,pareto,non_mono_cut
8,5,6.0,90.0,2,2,4,beta,non_mono_cut
8,6,31.0,50.0,2,1,3,pareto,no_cut
8,7,14.0,75.0,2,1,3,beta,no_cut
8,8,7.0,88.0,2,2,4,pareto,mono_cut
8,9,15.0,74.0,1,1,1,beta,no_cut
8,10,15.0,74.0,1,1,1,beta,non_mono_cut
8,11,15.0,62.0,1,2,2,beta,mono_cut
8,12,15.0,75.0,1,1,1,beta,non_mono_cut
8,13,2.0,97.0,1,2,2,beta,mono_cut
8,14,44.0,37.0,1,2,2,pareto,mono_cut
8,15,13.0,71.0,1,2,2,pareto,mono_cut
8,16,15.0,75.0,1,1,1,beta,no_cut
8,17,50.0,50.0,1,1,0,ac,no_cut
8,18,16.0,57.99999999999999,1,1,1,pareto,non_mono_cut
8,19,2.0,92.0,1,1,1,pareto,non_mono_cut
8,20,51.0,32.0,2,1,3,pareto,no_cut
8,21,6.0,90.0,2,2,4,beta,mono_cut
8,22,7.0,88.0,2,2,4,pareto,non_mono_cut
8,23,2.0,97.0,1,2,2,beta,no_cut
8,24,6.0,89.0,2,1,3,beta,mono_cut
8,25,15.0,62.0,1,2,2,beta,no_cut
8,26,44.0,37.0,1,2,2,pareto,no_cut
8,27,2.0,92.0,1,1,1,pareto,no_cut
8,28,2.0,92.0,1,1,1,pareto,mono_cut
8,29,16.0,57.99999999999999,1,1,1,pareto,no_cut
8,30,15.0,74.0,1,1,1,beta,mono_cut
8,31,5.0,84.0,2,2,4,beta,mono_cut
8,32,7.0,88.0,2,2,4,pareto,no_cut
8,33,6.0,89.0,2,1,3,beta,no_cut
8,34,51.0,32.0,2,1,3,pareto,mono_cut
8,35,5.0,84.0,2,2,4,beta,non_mono_cut
8,36,40.0,56.00000000000001,1,1,0,ac,no_cut
8,37,13.0,71.0,1,2,2,pareto,no_cut
8,38,6.0,90.0,2,2,4,beta,no_cut
8,39,31.0,50.0,2,1,3,pareto,mono_cut
8,40,16.0,57.99999999999999,1,1,1,pareto,mono_cut
8,41,5.0,84.0,2,2,4,beta,no_cut
8,42,14.0,75.0,2,1,3,beta,mono_cut
9,1,8.0,88.0,1,2,2,pareto,mono_cut
9,2,8.0,85.0,1,2,2,beta,mono_cut
9,3,3.0,94.0,2,1,3,beta,mono_cut
9,4,20.0,75.0,1,1,1,beta,non_mono_cut
9,5,2.0,91.0,2,2,4,pareto,non_mono_cut
9,6,3.0,94.0,2,1,3,beta,no_cut
9,7,8.0,82.0,2,2,4,beta,mono_cut
9,8,1.0,98.0,1,1,1,beta,no_cut
9,9,4.0,90.0,2,1,3,pareto,no_cut
9,10,5.0,95.0,1,1,1,pareto,mono_cut
9,11,2.0,91.0,2,2,4,pareto,mono_cut
9,12,50.0,50.0,1,1,0,ac,no_cut
9,13,8.0,82.0,2,2,4,beta,non_mono_cut
9,14,4.0,92.0,1,2,2,beta,no_cut
9,15,8.0,85.0,1,2,2,beta,no_cut
9,16,29.0,43.0,2,1,3,beta,mono_cut
9,17,39.0,52.0,2,2,4,beta,no_cut
9,18,8.0,82.0,2,2,4,beta,no_cut
9,19,4.0,92.0,1,2,2,beta,mono_cut
9,20,1.0,98.0,1,1,1,beta,mono_cut
9,21,1.0,98.0,1,1,1,beta,non_mono_cut
9,22,25.0,47.0,1,2,2,pareto,no_cut
9,23,3.0,90.0,1,1,1,pareto,no_cut
9,24,5.0,95.0,1,1,1,pareto,no_cut
9,25,2.0,91.0,2,2,4,pareto,no_cut
9,26,3.0,90.0,1,1,1,pareto,mono_cut
9,27,3.0,90.0,1,1,1,pareto,non_mono_cut
9,28,40.0,56.00000000000001,1,1,0,ac,no_cut
9,29,25.0,47.0,1,2,2,pareto,mono_cut
9,30,2.0,91.0,2,2,4,pareto,non_mono_cut
9,31,39.0,52.0,2,2,4,beta,mono_cut
9,32,20.0,75.0,1,1,1,beta,mono_cut
9,33,29.0,43.0,2,1,3,beta,no_cut
9,34,4.0,90.0,2,1,3,pareto,mono_cut
9,35,37.0,49.0,2,1,3,pareto,mono_cut
9,36,39.0,52.0,2,2,4,beta,non_mono_cut
9,37,37.0,49.0,2,1,3,pareto,no_cut
9,38,20.0,75.0,1,1,1,beta,no_cut
9,39,5.0,95.0,1,1,1,pareto,non_mono_cut
9,40,2.0,91.0,2,2,4,pareto,mono_cut
9,41,2.0,91.0,2,2,4,pareto,no_cut
9,42,8.0,88.0,1,2,2,pareto,no_cut
10,1,34.0,39.0,2,2,4,pareto,non_mono_cut
10,2,11.0,66.0,2,1,3,pareto,mono_cut
10,3,21.0,72.0,2,1,3,beta,no_cut
10,4,17.0,63.0,1,2,2,pareto,no_cut
10,5,15.0,59.0,1,1,1,pareto,non_mono_cut
10,6,4.0,93.0,2,2,4,beta,mono_cut
10,7,15.0,59.0,1,1,1,pareto,no_cut
10,8,40.0,35.0,1,2,2,pareto,no_cut
10,9,20.0,69.0,1,1,1,beta,no_cut
10,10,50.0,50.0,1,1,0,ac,no_cut
10,11,11.0,73.0,1,1,1,pareto,mono_cut
10,12,44.0,32.0,2,1,3,pareto,no_cut
10,13,2.0,96.0,1,2,2,beta,no_cut
10,14,7.0,87.0,2,2,4,beta,mono_cut
10,15,10.0,86.0,1,1,1,beta,no_cut
10,16,17.0,63.0,1,2,2,pareto,mono_cut
10,17,7.0,87.0,2,2,4,beta,no_cut
10,18,10.0,86.0,1,1,1,beta,non_mono_cut
10,19,11.0,66.0,2,1,3,pareto,no_cut
10,20,5.0,85.0,2,2,4,pareto,no_cut
10,21,34.0,39.0,2,2,4,pareto,mono_cut
10,22,40.0,56.00000000000001,1,1,0,ac,no_cut
10,23,4.0,93.0,2,2,4,beta,no_cut
10,24,0.0,100.0,1,2,2,beta,no_cut
10,25,34.0,39.0,2,2,4,pareto,no_cut
10,26,20.0,69.0,1,1,1,beta,non_mono_cut
10,27,11.0,73.0,1,1,1,pareto,non_mono_cut
10,28,1.0,98.0,2,1,3,beta,mono_cut
10,29,15.0,59.0,1,1,1,pareto,mono_cut
10,30,10.0,86.0,1,1,1,beta,mono_cut
10,31,20.0,69.0,1,1,1,beta,mono_cut
10,32,21.0,72.0,2,1,3,beta,mono_cut
10,33,2.0,96.0,1,2,2,beta,mono_cut
10,34,40.0,35.0,1,2,2,pareto,mono_cut
10,35,11.0,73.0,1,1,1,pareto,no_cut
10,36,7.0,87.0,2,2,4,beta,non_mono_cut
10,37,0.0,100.0,1,2,2,beta,mono_cut
10,38,1.0,98.0,2,1,3,beta,no_cut
10,39,5.0,85.0,2,2,4,pareto,non_mono_cut
10,40,44.0,32.0,2,1,3,pareto,mono_cut
10,41,5.0,85.0,2,2,4,pareto,mono_cut
10,42,4.0,93.0,2,2,4,beta,non_mono_cut
11,1,27.0,45.0,1,1,1,pareto,no_cut
11,2,18.0,53.0,2,2,4,pareto,mono_cut
11,3,65.0,32.0,1,1,1,pareto,no_cut
11,4,7.0,89.0,1,2,2,beta,mono_cut
11,5,24.0,71.0,1,2,2,pareto,mono_cut
11,6,36.0,53.0,2,1,3,pareto,mono_cut
11,7,47.0,43.0,2,2,4,beta,mono_cut
11,8,50.0,50.0,1,1,0,ac,no_cut
11,9,36.0,56.99999999999999,2,2,4,pareto,non_mono_cut
11,10,15.0,69.0,2,2,4,beta,no_cut
11,11,18.0,63.0,1,1,1,beta,mono_cut
11,12,18.0,53.0,2,2,4,pareto,no_cut
11,13,65.0,32.0,1,1,1,pareto,non_mono_cut
11,14,12.0,64.0,1,2,2,beta,no_cut
11,15,37.0,39.0,1,2,2,pareto,mono_cut
11,16,36.0,56.99999999999999,2,2,4,pareto,no_cut
11,17,9.0,77.0,2,1,3,beta,no_cut
11,18,65.0,32.0,1,1,1,pareto,mono_cut
11,19,27.0,45.0,1,1,1,pareto,mono_cut
11,20,15.0,69.0,2,2,4,beta,mono_cut
11,21,7.0,89.0,1,2,2,beta,no_cut
11,22,58.0,27.0,1,1,1,beta,mono_cut
11,23,37.0,39.0,1,2,2,pareto,no_cut
11,24,18.0,69.0,2,1,3,beta,mono_cut
11,25,24.0,71.0,1,2,2,pareto,no_cut
11,26,18.0,63.0,1,1,1,beta,no_cut
11,27,17.0,80.0,2,1,3,pareto,no_cut
11,28,36.0,56.99999999999999,2,2,4,pareto,mono_cut
11,29,27.0,45.0,1,1,1,pareto,non_mono_cut
11,30,58.0,27.0,1,1,1,beta,non_mono_cut
11,31,47.0,43.0,2,2,4,beta,non_mono_cut
11,32,40.0,56.00000000000001,1,1,0,ac,no_cut
11,33,17.0,80.0,2,1,3,pareto,mono_cut
11,34,47.0,43.0,2,2,4,beta,no_cut
11,35,18.0,53.0,2,2,4,pareto,non_mono_cut
11,36,15.0,69.0,2,2,4,beta,non_mono_cut
11,37,36.0,53.0,2,1,3,pareto,no_cut
11,38,9.0,77.0,2,1,3,beta,mono_cut
11,39,58.0,27.0,1,1,1,beta,no_cut
